Barangay Health Station						
"11.27283,122.5881805"	BAG-ONG BARRIO BARANGAY HEALTH STATION	CAPIZ	DOH000000000023906	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.2753696,122.5711365"	SANTA PETRONILA BARANGAY HEALTH STATION	CAPIZ	DOH000000000006974	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.2755899,122.7561874"	LAWAAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000001159	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.2773104,122.3727722"	DA-AN NORTE BARANGAY HEALTH STATION	CAPIZ	DOH000000000009060	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.28193,122.6238327"	DOLORES BARANGAY HEALTH STATION	CAPIZ	DOH000000000007562	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.2830496,122.4338303"	MABINI BARANGAY HEALTH STATION	CAPIZ	DOH000000000023914	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.2836399,122.6378098"	SAN MIGUEL BARANGAY HEALTH STATION	CAPIZ	DOH000000000023847	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.2840099,122.6890564"	GUINOTOS BARANGAY HEALTH STATION	CAPIZ	DOH000000000009119	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.2884903,122.8254623"	MAHUNODHUNOD BARANGAY HEALTH STATION	CAPIZ	DOH000000000023841	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.29037,122.5574493"	SAN ANTONIO BARANGAY HEALTH STATION	CAPIZ	DOH000000000023919	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.2915497,122.8276291"	PUTI-AN BARANGAY HEALTH STATION	CAPIZ	DOH000000000002602	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.2940302,122.5944519"	SANTA TERESA BARANGAY HEALTH STATION	CAPIZ	DOH000000000026272	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.2946396,122.5952682"	CONCEPCION BARANGAY HEALTH STATION	CAPIZ	DOH000000000005114	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.2953501,122.8892288"	GUINBI-ALAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000008545	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.2958899,122.5408783"	SAN JULIAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000023921	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3011198,122.6734772"	TINAYTAYAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000003146	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3025503,122.51931"	CANDELARIA BARANGAY HEALTH STATION	CAPIZ	DOH000000000004717	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3029099,122.7528305"	MAINIT BARANGAY HEALTH STATION	CAPIZ	DOH000000000023842	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3065205,122.5347824"	TASLAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000002921	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3077602,122.7257996"	AGDAHON BARANGAY HEALTH STATION	CAPIZ	DOH000000000005209	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3085604,122.6472473"	SANTO ANGEL BARANGAY HEALTH STATION	CAPIZ	DOH000000000004944	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3092098,122.7884598"	CARATAYA BARANGAY HEALTH STATION	CAPIZ	DOH000000000001049	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3123703,122.6154785"	SAN ROQUE BARANGAY HEALTH STATION	CAPIZ	DOH000000000023848	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.31322,122.9253693"	CANAPIAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000008541	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3139296,122.6699524"	BITO-ON ILAYA BARANGAY HEALTH STATION	CAPIZ	DOH000000000001795	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3147001,122.6949921"	MALAGAB-I BARANGAY HEALTH STATION	CAPIZ	DOH000000000023843	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3150101,122.6702118"	BITO-ON ILAWOD BARANGAY HEALTH STATION	CAPIZ	DOH000000000024184	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3160601,122.8249969"	SAN ANTONIO BARANGAY HEALTH STATION	CAPIZ	DOH000000000023844	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3162804,122.6308594"	SAN JOSE BARANGAY HEALTH STATION	CAPIZ	DOH000000000023757	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.31703,122.9119568"	QUINABONGLAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000005588	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3173199,122.6830292"	MAHABANG SAPA BARANGAY HEALTH STATION	CAPIZ	DOH000000000023840	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3189201,122.4211807"	RIZAL NORTE BARANGAY HEALTH STATION	CAPIZ	DOH000000000024192	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3227501,122.6589508"	SANTO NI?ÊO BARANGAY HEALTH STATION	CAPIZ	DOH000000000009081	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.32444,122.8455963"	EAST VILLAFLORES BARANGAY HEALTH STATION	CAPIZ	DOH000000000023871	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3248596,122.7372818"	MAINDANG BARANGAY HEALTH STATION	CAPIZ	DOH000000000001197	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3251104,122.7481232"	BALINGASAG BARANGAY HEALTH STATION	CAPIZ	DOH000000000023838	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3253899,122.4396362"	TABON BARANGAY HEALTH STATION	CAPIZ	DOH000000000026284	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3295603,122.4927216"	ARTUZ BARANGAY HEALTH STATION	CAPIZ	DOH000000000008979	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3302097,122.597023"	SAN AGUSTIN BARANGAY HEALTH STATION	CAPIZ	DOH000000000023846	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3303299,122.5252533"	CAMBURANAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000023908	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3313904,122.6286316"	CONSOLACION BARANGAY HEALTH STATION	CAPIZ	DOH000000000002269	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3316402,122.5268936"	SAN NICOLAS BARANGAY HEALTH STATION	CAPIZ	DOH000000000007608	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3326197,122.705101"	BUN-OD BARANGAY HEALTH STATION	CAPIZ	DOH000000000023839	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3328695,122.6476898"	SANTA CRUZ BARANGAY HEALTH STATION	CAPIZ	DOH000000000006324	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3337097,122.8766022"	BONGBONGAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000004366	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3337698,122.3641815"	MALIAO BARANGAY HEALTH STATION	CAPIZ	DOH000000000009058	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3347301,122.9161301"	AGLIMOCON BARANGAY HEALTH STATION	CAPIZ	DOH000000000023867	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3353796,122.7576523"	SINABSABAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000001325	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.33743,122.8873901"	MAALAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000023873	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3379698,122.488327"	AGCOCOC BARANGAY HEALTH STATION	CAPIZ	DOH000000000023905	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3383102,122.7185822"	AGCABUGAO BARANGAY HEALTH STATION	CAPIZ	DOH000000000023837	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3389902,122.6689911"	POBLACION ILAYA BARANGAY HEALTH STATION	CAPIZ	DOH000000000005266	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3399897,122.810318"	WEST VILLAFLORES BARANGAY HEALTH STATION	CAPIZ	DOH000000000002648	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3400097,122.7729797"	TAPULANG BARANGAY HEALTH STATION	CAPIZ	DOH000000000008530	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3413696,122.56884"	SAN JOSE BARANGAY HEALTH STATION	CAPIZ	DOH000000000026177	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3425102,122.6222763"	SANTA RITA BARANGAY HEALTH STATION	CAPIZ	DOH000000000009077	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3425999,122.66996"	POBLACION ILAWOD BARANGAY HEALTH STATION	CAPIZ	DOH000000000008669	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3435698,122.6045532"	SAN RAFAEL BARANGAY HEALTH STATION	CAPIZ	DOH000000000007620	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3436003,122.6617966"	ANGUB BARANGAY HEALTH STATION	CAPIZ	DOH000000000008645	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3436899,122.6895065"	NAGBA BARANGAY HEALTH STATION	CAPIZ	DOH000000000003549	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3486996,122.7216873"	ILAS SUR BARANGAY HEALTH STATION	CAPIZ	DOH000000000001110	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3507404,122.7431335"	CENTRO BARANGAY HEALTH STATION	CAPIZ	DOH000000000008716	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3508196,122.6346817"	SANTO ROSARIO BARANGAY HEALTH STATION	CAPIZ	DOH000000000001288	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3537903,122.8726807"	TUBURAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000008535	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3540297,122.928627"	PARALLAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000023875	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3540897,122.6999283"	AGANAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000008704	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.35464,122.6816711"	MAPULANG BATO BARANGAY HEALTH STATION	CAPIZ	DOH000000000008698	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3552799,122.6479568"	SANTA MONICA BARANGAY HEALTH STATION	CAPIZ	DOH000000000009096	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3553104,122.7828827"	SALGAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000027192	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3571396,122.8329391"	JEBACA BARANGAY HEALTH STATION	CAPIZ	DOH000000000023872	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3576603,122.8530502"	OLD GUIA BARANGAY HEALTH STATION	CAPIZ	DOH000000000023874	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3588305,122.9008102"	MANAYUPIT BARANGAY HEALTH STATION	CAPIZ	DOH000000000004480	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3595896,122.9155426"	DULUAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000023870	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3599997,122.6660004"	MANHOY BARANGAY HEALTH STATION	CAPIZ	DOH000000000001217	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3630199,122.7961884"	BATABAT BARANGAY HEALTH STATION	CAPIZ	DOH000000000008518	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3652096,122.814209"	ALAYUNAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000023868	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3652802,122.7603836"	PI?ÊA BARANGAY HEALTH STATION	CAPIZ	DOH000000000004444	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3691502,122.691658"	AGTAMBI BARANGAY HEALTH STATION	CAPIZ	DOH000000000008692	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3703003,122.6882935"	MATAGNOP BARANGAY HEALTH STATION	CAPIZ	DOH000000000001951	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3710003,122.5670013"	CALA-AGUS BARANGAY HEALTH STATION	CAPIZ	DOH000000000003648	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3722496,122.711441"	MALONOY BARANGAY HEALTH STATION	CAPIZ	DOH000000000001202	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3734798,122.5919266"	BAYE BARANGAY HEALTH STATION	CAPIZ	DOH000000000008906	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3743801,122.627739"	MATINABUS BARANGAY HEALTH STATION	CAPIZ	DOH000000000009235	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3763399,122.6621323"	QUINAYUYA BARANGAY HEALTH STATION	CAPIZ	DOH000000000008730	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3769398,122.9086838"	QUEVEDO BARANGAY HEALTH STATION	CAPIZ	DOH000000000005620	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3779202,122.480751"	AGAMBULONG BARANGAY HEALTH STATION	CAPIZ	DOH000000000002668	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3784304,122.7638397"	FERNANDEZ BARANGAY HEALTH STATION	CAPIZ	DOH000000000001099	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3793802,122.7513504"	CABANGAHAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000008362	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3800497,122.7803116"	POBLACION BARANGAY HEALTH STATION	CAPIZ	DOH000000000024186	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3811398,122.8556366"	NEW GUIA BARANGAY HEALTH STATION	CAPIZ	DOH000000000001964	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3843498,122.7495499"	CABUGAO BARANGAY HEALTH STATION	CAPIZ	DOH000000000008353	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3865299,122.8242111"	CARATAYA BARANGAY HEALTH STATION	CAPIZ	DOH000000000023869	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.38659,122.799202"	QUINAT-UYAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000005185	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.38764,122.5470276"	JAGNAYA BARANGAY HEALTH STATION	CAPIZ	DOH000000000023863	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3889503,122.4606018"	PANGABAT BARANGAY HEALTH STATION	CAPIZ	DOH000000000005771	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3889599,122.9509583"	BADIANGON BARANGAY HEALTH STATION	CAPIZ	DOH000000000007551	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3892298,122.6843796"	POBLACION ILAYA BARANGAY HEALTH STATION	CAPIZ	DOH000000000026176	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3946896,122.877327"	YATINGAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000008427	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3949099,122.735527"	AGTANGUAY BARANGAY HEALTH STATION	CAPIZ	DOH000000000007547	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.3949604,122.6675568"	QUINABCABAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000005586	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3968296,122.6383667"	BALUCUAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000009172	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3973598,122.9791107"	BAYUYAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000026275	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.39849,122.688797"	POBLACION ILAWOD BARANGAY HEALTH STATION	CAPIZ	DOH000000000026175	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.3995705,122.7563095"	AMBILAY BARANGAY HEALTH STATION	CAPIZ	DOH000000000008291	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4000998,122.5252686"	ESPERANZA BARANGAY HEALTH STATION	CAPIZ	DOH000000000001097	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4002705,122.7993469"	INDAYAGAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000008526	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4034204,122.5624466"	LIBO-O BARANGAY HEALTH STATION	CAPIZ	DOH000000000008938	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4057598,122.8637924"	BINUNTUCAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000026274	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.40662,122.9086609"	LANTANGAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000001151	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.40697,122.8282623"	BALIGHOT BARANGAY HEALTH STATION	CAPIZ	DOH000000000008539	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4085302,122.7749023"	PALAGUIAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000004942	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4085798,122.7078934"	DUYOC BARANGAY HEALTH STATION	CAPIZ	DOH000000000008681	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4089098,122.7133789"	LACARON BARANGAY HEALTH STATION	CAPIZ	DOH000000000005292	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4089499,122.5901718"	MARALAG BARANGAY HEALTH STATION	CAPIZ	DOH000000000005711	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4099398,123.0354309"	TABUN-ACAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000023895	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4109402,123.0004425"	MANOLING BARANGAY HEALTH STATION	CAPIZ	DOH000000000026280	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4120703,122.9282379"	CABUGCABUG BARANGAY HEALTH STATION	CAPIZ	DOH000000000008193	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4127197,122.5043564"	POBLACION BARANGAY HEALTH STATION	CAPIZ	DOH000000000023759	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4129896,122.6345673"	MANGOSO BARANGAY HEALTH STATION	CAPIZ	DOH000000000006954	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4145298,122.5227966"	PANGABUAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000001250	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4158001,123.0020599"	YATING BARANGAY HEALTH STATION	CAPIZ	DOH000000000002649	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4166002,122.5708466"	SINONDOJAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000023877	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4176102,122.9141006"	VIZCAYA BARANGAY HEALTH STATION	CAPIZ	DOH000000000026283	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4176903,122.8843307"	HIPONA BARANGAY HEALTH STATION	CAPIZ	DOH000000000005289	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4182701,122.7525711"	PASUGUE BARANGAY HEALTH STATION	CAPIZ	DOH000000000008289	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4191399,122.782753"	TINIGBAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000005658	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4206696,122.8057098"	ENSENAGAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000008284	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4213696,122.8906631"	INTONGCAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000008401	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4240503,122.859169"	JOLONGAJOG BARANGAY HEALTH STATION	CAPIZ	DOH000000000003031	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4242296,122.7637787"	CADIO BARANGAY HEALTH STATION	CAPIZ	DOH000000000001025	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4243202,122.6057205"	BATO BATO BARANGAY HEALTH STATION	CAPIZ	DOH000000000008902	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4249496,122.93013"	POBLACION CAMPO BARANGAY HEALTH STATION	CAPIZ	DOH000000000002259	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4253597,122.9799271"	GOCE BARANGAY HEALTH STATION	CAPIZ	DOH000000000026277	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.42556,122.8103409"	AGLOWAY BARANGAY HEALTH STATION	CAPIZ	DOH000000000008272	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4258699,122.5078735"	BAYEBAYE BARANGAY HEALTH STATION	CAPIZ	DOH000000000008781	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4261503,122.5778503"	MANIBAD BARANGAY HEALTH STATION	CAPIZ	DOH000000000005123	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4271603,122.6856995"	PAGBUNITAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000009256	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4274397,122.4476471"	JAENA NORTE BARANGAY HEALTH STATION	CAPIZ	DOH000000000004616	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.4278097,122.930481"	POBLACION BARANGAY HEALTH STATION	CAPIZ	DOH000000000024189	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4286499,122.5662231"	TUMALALUD BARANGAY HEALTH STATION	CAPIZ	DOH000000000023878	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4293098,122.6708069"	CAPUYHAN BARANGAY HEALTH STATION	CAPIZ	DOH000000000009184	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4294205,122.6399002"	TAWOG BARANGAY HEALTH STATION	CAPIZ	DOH000000000023902	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.4300003,122.5970001"	POBLACION TABUC BARANGAY HEALTH STATION	CAPIZ	DOH000000000002226	Barangay Health Station	REGION VI (WESTERN VISAYAS)	NAMRIA (GPS)
"11.43015,122.7100677"	BANGONBANGON BARANGAY HEALTH STATION	CAPIZ	DOH000000000009178	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
"11.43081,122.9334793"	SWA BARANGAY HEALTH STATION	CAPIZ	DOH000000000008178	Barangay Health Station	REGION VI (WESTERN VISAYAS)	DOH/KMITS (Barangay Centroid)
